Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Bishkek,PM2.5 - Principal,2022-01-01 08:00 PM,2022,01,01,20,50.8,139,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-01 09:00 PM,2022,01,01,21,56.4,151,Unhealthy,62.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-01 10:00 PM,2022,01,01,22,43.7,121,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-01 11:00 PM,2022,01,01,23,54.8,149,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 12:00 AM,2022,01,02,00,39.9,112,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 01:00 AM,2022,01,02,01,28.4,85,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 02:00 AM,2022,01,02,02,20.2,68,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 03:00 AM,2022,01,02,03,15.6,58,Moderate,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 04:00 AM,2022,01,02,04,10.8,45,Good,6.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 05:00 AM,2022,01,02,05,6.9,29,Good,3.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 06:00 AM,2022,01,02,06,4.4,18,Good,2.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 07:00 AM,2022,01,02,07,3.2,13,Good,2.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 08:00 AM,2022,01,02,08,2.6,11,Good,2.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 09:00 AM,2022,01,02,09,3.2,13,Good,4.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 10:00 AM,2022,01,02,10,6.6,28,Good,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 11:00 AM,2022,01,02,11,15.8,59,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 12:00 PM,2022,01,02,12,12.4,52,Moderate,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 01:00 PM,2022,01,02,13,14.2,55,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 02:00 PM,2022,01,02,14,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 03:00 PM,2022,01,02,15,15.8,59,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 04:00 PM,2022,01,02,16,17.4,62,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 05:00 PM,2022,01,02,17,26.7,82,Moderate,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 06:00 PM,2022,01,02,18,41.8,117,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 07:00 PM,2022,01,02,19,58.9,153,Unhealthy,76.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 08:00 PM,2022,01,02,20,50.9,139,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 09:00 PM,2022,01,02,21,39.9,112,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 10:00 PM,2022,01,02,22,32.4,94,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-02 11:00 PM,2022,01,02,23,33.7,96,Moderate,35.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 12:00 AM,2022,01,03,00,27.3,83,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 01:00 AM,2022,01,03,01,21.1,70,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 02:00 AM,2022,01,03,02,18.5,64,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 03:00 AM,2022,01,03,03,15.2,58,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 04:00 AM,2022,01,03,04,13.1,53,Moderate,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 05:00 AM,2022,01,03,05,10.5,44,Good,8.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 06:00 AM,2022,01,03,06,7.7,32,Good,5.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 07:00 AM,2022,01,03,07,4.8,20,Good,2.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 08:00 AM,2022,01,03,08,3.4,14,Good,2.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 09:00 AM,2022,01,03,09,6.2,26,Good,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 10:00 AM,2022,01,03,10,7.6,32,Good,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 11:00 AM,2022,01,03,11,12.8,52,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 12:00 PM,2022,01,03,12,10.8,45,Good,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 01:00 PM,2022,01,03,13,33.4,96,Moderate,56.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 02:00 PM,2022,01,03,14,33.2,95,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 03:00 PM,2022,01,03,15,31.1,91,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 04:00 PM,2022,01,03,16,36.5,103,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 05:00 PM,2022,01,03,17,35.2,100,Moderate,34.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 06:00 PM,2022,01,03,18,37.1,105,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 07:00 PM,2022,01,03,19,46.0,127,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 08:00 PM,2022,01,03,20,45.5,126,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 09:00 PM,2022,01,03,21,41.7,116,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 10:00 PM,2022,01,03,22,42.8,119,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-03 11:00 PM,2022,01,03,23,40.4,113,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 12:00 AM,2022,01,04,00,30.2,89,Moderate,20.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 01:00 AM,2022,01,04,01,24.6,77,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 02:00 AM,2022,01,04,02,22.3,72,Moderate,20.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 03:00 AM,2022,01,04,03,19.6,67,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 04:00 AM,2022,01,04,04,14.8,57,Moderate,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 05:00 AM,2022,01,04,05,11.9,50,Good,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 06:00 AM,2022,01,04,06,10.4,43,Good,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 07:00 AM,2022,01,04,07,10.7,45,Good,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 08:00 AM,2022,01,04,08,12.8,52,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 09:00 AM,2022,01,04,09,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 10:00 AM,2022,01,04,10,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 11:00 AM,2022,01,04,11,12.1,51,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 12:00 PM,2022,01,04,12,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 01:00 PM,2022,01,04,13,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 02:00 PM,2022,01,04,14,25.7,80,Moderate,39.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 03:00 PM,2022,01,04,15,19.8,67,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 04:00 PM,2022,01,04,16,17.9,63,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 05:00 PM,2022,01,04,17,12.4,52,Moderate,7.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 06:00 PM,2022,01,04,18,11.7,49,Good,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 07:00 PM,2022,01,04,19,10.3,43,Good,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 08:00 PM,2022,01,04,20,9.1,38,Good,8.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 09:00 PM,2022,01,04,21,15.0,57,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 10:00 PM,2022,01,04,22,33.0,95,Moderate,51.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-04 11:00 PM,2022,01,04,23,34.5,98,Moderate,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 12:00 AM,2022,01,05,00,29.2,87,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 01:00 AM,2022,01,05,01,27.6,84,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 02:00 AM,2022,01,05,02,19.3,66,Moderate,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 03:00 AM,2022,01,05,03,43.1,120,Unhealthy for Sensitive Groups,67.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 04:00 AM,2022,01,05,04,44.0,122,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 05:00 AM,2022,01,05,05,32.0,93,Moderate,20.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 06:00 AM,2022,01,05,06,19.0,66,Moderate,6.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 07:00 AM,2022,01,05,07,14.5,56,Moderate,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 08:00 AM,2022,01,05,08,12.2,51,Moderate,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 09:00 AM,2022,01,05,09,11.1,46,Good,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 10:00 AM,2022,01,05,10,18.0,63,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 11:00 AM,2022,01,05,11,21.0,70,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 12:00 PM,2022,01,05,12,23.5,75,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 01:00 PM,2022,01,05,13,17.7,63,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 02:00 PM,2022,01,05,14,17.3,62,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 03:00 PM,2022,01,05,15,17.6,63,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 04:00 PM,2022,01,05,16,22.8,74,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 05:00 PM,2022,01,05,17,24.9,78,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 06:00 PM,2022,01,05,18,26.4,81,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 07:00 PM,2022,01,05,19,26.2,81,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 08:00 PM,2022,01,05,20,26.1,80,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 09:00 PM,2022,01,05,21,30.0,89,Moderate,34.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 10:00 PM,2022,01,05,22,32.0,93,Moderate,34.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-05 11:00 PM,2022,01,05,23,32.5,94,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 12:00 AM,2022,01,06,00,30.2,89,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 01:00 AM,2022,01,06,01,28.1,85,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 02:00 AM,2022,01,06,02,30.0,89,Moderate,32.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 03:00 AM,2022,01,06,03,26.5,81,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 04:00 AM,2022,01,06,04,18.2,64,Moderate,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 05:00 AM,2022,01,06,05,49.1,134,Unhealthy for Sensitive Groups,80.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 06:00 AM,2022,01,06,06,45.0,124,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 07:00 AM,2022,01,06,07,23.5,75,Moderate,2.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 08:00 AM,2022,01,06,08,13.2,53,Moderate,3.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 09:00 AM,2022,01,06,09,8.1,34,Good,3.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 10:00 AM,2022,01,06,10,11.5,48,Good,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 11:00 AM,2022,01,06,11,12.2,51,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 12:00 PM,2022,01,06,12,14.1,55,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 01:00 PM,2022,01,06,13,12.0,50,Good,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 02:00 PM,2022,01,06,14,21.0,70,Moderate,30.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 03:00 PM,2022,01,06,15,53.0,144,Unhealthy for Sensitive Groups,85.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 04:00 PM,2022,01,06,16,58.0,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 05:00 PM,2022,01,06,17,52.5,143,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 06:00 PM,2022,01,06,18,49.7,136,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 07:00 PM,2022,01,06,19,55.3,150,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 08:00 PM,2022,01,06,20,67.2,157,Unhealthy,79.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 09:00 PM,2022,01,06,21,74.6,161,Unhealthy,82.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 10:00 PM,2022,01,06,22,75.8,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-06 11:00 PM,2022,01,06,23,76.4,162,Unhealthy,77.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 12:00 AM,2022,01,07,00,69.7,158,Unhealthy,63.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 01:00 AM,2022,01,07,01,58.3,152,Unhealthy,47.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 02:00 AM,2022,01,07,02,44.6,123,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 03:00 AM,2022,01,07,03,61.3,154,Unhealthy,78.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 04:00 AM,2022,01,07,04,61.1,154,Unhealthy,61.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 05:00 AM,2022,01,07,05,67.5,157,Unhealthy,74.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 06:00 AM,2022,01,07,06,63.7,155,Unhealthy,60.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 07:00 AM,2022,01,07,07,50.3,137,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 08:00 AM,2022,01,07,08,39.1,110,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 09:00 AM,2022,01,07,09,37.5,106,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 10:00 AM,2022,01,07,10,40.2,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 11:00 AM,2022,01,07,11,44.6,123,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 12:00 PM,2022,01,07,12,31.8,92,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 01:00 PM,2022,01,07,13,21.4,71,Moderate,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 02:00 PM,2022,01,07,14,15.6,58,Moderate,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 03:00 PM,2022,01,07,15,16.3,60,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 04:00 PM,2022,01,07,16,24.1,76,Moderate,32.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 05:00 PM,2022,01,07,17,30.0,89,Moderate,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 06:00 PM,2022,01,07,18,30.0,89,Moderate,30.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 07:00 PM,2022,01,07,19,32.5,94,Moderate,35.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 08:00 PM,2022,01,07,20,33.7,96,Moderate,35.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 09:00 PM,2022,01,07,21,40.8,114,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 10:00 PM,2022,01,07,22,43.4,120,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-07 11:00 PM,2022,01,07,23,35.2,100,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 12:00 AM,2022,01,08,00,29.6,88,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 01:00 AM,2022,01,08,01,31.3,91,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 02:00 AM,2022,01,08,02,26.6,81,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 03:00 AM,2022,01,08,03,22.3,72,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 04:00 AM,2022,01,08,04,19.6,67,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 05:00 AM,2022,01,08,05,27.8,84,Moderate,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 06:00 AM,2022,01,08,06,27.9,84,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 07:00 AM,2022,01,08,07,29.4,87,Moderate,31.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 08:00 AM,2022,01,08,08,28.2,85,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 09:00 AM,2022,01,08,09,26.1,80,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 10:00 AM,2022,01,08,10,27.0,82,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 11:00 AM,2022,01,08,11,25.5,79,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 12:00 PM,2022,01,08,12,30.2,89,Moderate,35.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 01:00 PM,2022,01,08,13,31.6,92,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 02:00 PM,2022,01,08,14,33.8,97,Moderate,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 03:00 PM,2022,01,08,15,37.4,106,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 04:00 PM,2022,01,08,16,43.2,120,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 05:00 PM,2022,01,08,17,55.1,149,Unhealthy for Sensitive Groups,67.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 06:00 PM,2022,01,08,18,74.5,161,Unhealthy,94.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 07:00 PM,2022,01,08,19,88.7,168,Unhealthy,103.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 08:00 PM,2022,01,08,20,106.4,177,Unhealthy,124.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 09:00 PM,2022,01,08,21,107.2,178,Unhealthy,108.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-01-08 10:00 PM,2022,01,08,22,102.1,175,Unhealthy,97.0,UG/M3,1 Hr,Valid
